CID,Odor dilution,EDIBLE,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane
239,1,,,34.5,,,,,,,,,,,,,,,,,,9.519305555555556,-0.8356481481481481,9.519305555555556,0.06944444444444442,0.4753919445136942,89.09399999999998,82.03799999999998,89.047678464,36.0,0.304125215871101,-0.48119525458647605,0.48119525458647605,0.304125215871101,1.8333333333333333,2.3333333333333335,2.3333333333333335,16.365180161500522,10.452807535199382,1.8722471423811387,-1.8017777865815128,1.671878707261063,-2.0510855893421556,5.662785319578704,-0.13625975144470376,2.831257109931365,52.75488750216347,4.99156383156272,3.3470257175265417,3.3470257175265417,2.770055610029662,1.6895326240390471,1.6895326240390471,0.9324136778181659,0.9324136778181659,0.3582030387883616,0.3582030387883616,0.12347528753566925,0.12347528753566925,-0.5700000000000001,14.834466856136647,5.43,2.6557336343115123,3.4299999999999993,35.76478180587526,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.544756405912575,6.4208216229260096,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,6.4208216229260096,6.544756405912575,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.62058908870513,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,63.32000000000001,5.969305287951849,4.794537184071822,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,9.519305555555556,7.8334722222222215,4.848611111111111,-0.8356481481481481,0.0,0.06944444444444442,0.2314814814814814,0.0,0.6666666666666666,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,-0.5802,21.3072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0,,,23.0,,,,,,,,,,,,,,,,,31.0,9.519305555555556,-0.8356481481481481,9.519305555555556,0.06944444444444442,0.4753919445136942,89.09399999999998,82.03799999999998,89.047678464,36.0,0.304125215871101,-0.48119525458647605,0.48119525458647605,0.304125215871101,1.8333333333333333,2.3333333333333335,2.3333333333333335,16.365180161500522,10.452807535199382,1.8722471423811387,-1.8017777865815128,1.671878707261063,-2.0510855893421556,5.662785319578704,-0.13625975144470376,2.831257109931365,52.75488750216347,4.99156383156272,3.3470257175265417,3.3470257175265417,2.770055610029662,1.6895326240390471,1.6895326240390471,0.9324136778181659,0.9324136778181659,0.3582030387883616,0.3582030387883616,0.12347528753566925,0.12347528753566925,-0.5700000000000001,14.834466856136647,5.43,2.6557336343115123,3.4299999999999993,35.76478180587526,10.84019487200289,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,6.544756405912575,6.4208216229260096,9.901064578912528,5.969305287951849,0.0,0.0,5.733667477162185,6.4208216229260096,6.544756405912575,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.62058908870513,4.794537184071822,0.0,6.4208216229260096,0.0,0.0,63.32000000000001,5.969305287951849,4.794537184071822,12.965578028838586,0.0,0.0,0.0,0.0,0.0,0.0,10.84019487200289,0.0,0.0,9.519305555555556,7.8334722222222215,4.848611111111111,-0.8356481481481481,0.0,0.06944444444444442,0.2314814814814814,0.0,0.6666666666666666,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,-0.5802,21.3072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,1,46.0,,36.0,8.5,,,,,,,,,,,,,,,,,10.006481481481481,0.7291666666666669,10.006481481481481,0.7291666666666669,0.4956362681365689,106.12399999999997,100.07599999999998,106.041864812,40.0,0.14954802883036308,-0.2978964116504968,0.2978964116504968,0.14954802883036308,1.125,1.75,2.125,16.128918620598057,10.236032132295673,1.7947307206774124,-1.814861063410933,1.9099593255102678,-1.7250862341623157,5.7375750026284,0.11183469450156037,2.9910469146846217,167.00151696675914,5.819990956308912,4.3723499056016175,4.3723499056016175,3.931851652578137,2.4350609975132884,2.4350609975132884,1.5285347327207177,1.5285347327207177,0.9356552548998028,0.9356552548998028,0.5316063389306863,0.5316063389306863,-1.11,91.36757727918736,5.035137880986937,2.262450086021194,0.936277398677246,47.95786733393734,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,0.0,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,10.357988675768818,30.33183534230805,0.0,17.07,0.0,4.794537184071822,0.0,0.0,11.849612014826551,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,0.0,10.006481481481481,0.0,0.7291666666666669,0.0,9.097685185185185,0.8333333333333333,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4990999999999999,31.829499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0,40.5,48.0,16.0,24.0,,,,,,,,,,,,,,,17.5,35.0,10.006481481481481,0.7291666666666669,10.006481481481481,0.7291666666666669,0.4956362681365689,106.12399999999997,100.07599999999998,106.041864812,40.0,0.14954802883036308,-0.2978964116504968,0.2978964116504968,0.14954802883036308,1.125,1.75,2.125,16.128918620598057,10.236032132295673,1.7947307206774124,-1.814861063410933,1.9099593255102678,-1.7250862341623157,5.7375750026284,0.11183469450156037,2.9910469146846217,167.00151696675914,5.819990956308912,4.3723499056016175,4.3723499056016175,3.931851652578137,2.4350609975132884,2.4350609975132884,1.5285347327207177,1.5285347327207177,0.9356552548998028,0.9356552548998028,0.5316063389306863,0.5316063389306863,-1.11,91.36757727918736,5.035137880986937,2.262450086021194,0.936277398677246,47.95786733393734,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,0.0,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,10.357988675768818,30.33183534230805,0.0,17.07,0.0,4.794537184071822,0.0,0.0,11.849612014826551,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,0.0,10.006481481481481,0.0,0.7291666666666669,0.0,9.097685185185185,0.8333333333333333,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.4990999999999999,31.829499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.4426283718993647,78.11399999999999,72.06599999999999,78.046950192,30.0,-0.062268570782092456,-0.062268570782092456,0.062268570782092456,0.062268570782092456,0.3333333333333333,0.5,0.6666666666666666,13.646993161855445,10.379006838144555,1.5737245910733615,-1.6942617326375462,1.794093161855452,-1.4738931618554547,4.985993161855452,1.718006838144549,3.000000000000001,71.96100505779535,4.242640687119286,3.464101615137755,3.464101615137755,3.0,2.0000000000000004,2.0000000000000004,1.1547005383792521,1.1547005383792521,0.6666666666666671,0.6666666666666671,0.38490017945975075,0.38490017945975075,-0.78,34.3994618804395,3.4115708812260532,1.6057694396735218,0.5823992601400448,37.43140311949697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.441999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,1,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.4426283718993647,78.11399999999999,72.06599999999999,78.046950192,30.0,-0.062268570782092456,-0.062268570782092456,0.062268570782092456,0.062268570782092456,0.3333333333333333,0.5,0.6666666666666666,13.646993161855445,10.379006838144555,1.5737245910733615,-1.6942617326375462,1.794093161855452,-1.4738931618554547,4.985993161855452,1.718006838144549,3.000000000000001,71.96100505779535,4.242640687119286,3.464101615137755,3.464101615137755,3.0,2.0000000000000004,2.0000000000000004,1.1547005383792521,1.1547005383792521,0.6666666666666671,0.6666666666666671,0.38490017945975075,0.38490017945975075,-0.78,34.3994618804395,3.4115708812260532,1.6057694396735218,0.5823992601400448,37.43140311949697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6866,26.441999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0,,,,,,,,,8.0,,,,,,,,,,,,10.200925925925926,-0.8790740740740739,10.200925925925926,0.3310185185185188,0.6106035394285075,122.12299999999996,116.07499999999997,122.036779432,46.0,0.3351782346710392,-0.47763925058011736,0.47763925058011736,0.3351782346710392,1.2222222222222223,1.7777777777777777,2.111111111111111,16.36552806487446,10.21585779679087,1.960773902753577,-1.8765596977532841,1.9553829899343609,-1.9306285909556449,5.868348678084368,0.06966674059501057,2.9814546140411315,203.415952604261,6.69023444431199,4.7422132319119505,4.7422132319119505,4.304530452640311,2.5884145455048704,2.5884145455048704,1.6711779681929224,1.6711779681929224,1.0207396434199782,1.0207396434199782,0.5807298335466442,0.5807298335466442,-1.31,129.22533870330605,5.820039011703511,2.306763635550358,1.2877050319358112,52.75210108613335,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,0.0,5.563451491696996,9.901064578912528,5.969305287951849,0.0,0.0,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,0.0,10.357988675768818,30.33183534230805,0.0,37.3,5.969305287951849,4.794537184071822,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,0.0,5.106527394840706,0.0,0.0,10.200925925925926,8.384814814814815,0.3310185185185188,-0.8790740740740739,8.295648148148148,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.3848,33.4013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,1,,,29.0,,,,,,,,,,11.0,,,,,,,16.5,10.200925925925926,-0.8790740740740739,10.200925925925926,0.3310185185185188,0.6106035394285075,122.12299999999996,116.07499999999997,122.036779432,46.0,0.3351782346710392,-0.47763925058011736,0.47763925058011736,0.3351782346710392,1.2222222222222223,1.7777777777777777,2.111111111111111,16.36552806487446,10.21585779679087,1.960773902753577,-1.8765596977532841,1.9553829899343609,-1.9306285909556449,5.868348678084368,0.06966674059501057,2.9814546140411315,203.415952604261,6.69023444431199,4.7422132319119505,4.7422132319119505,4.304530452640311,2.5884145455048704,2.5884145455048704,1.6711779681929224,1.6711779681929224,1.0207396434199782,1.0207396434199782,0.5807298335466442,0.5807298335466442,-1.31,129.22533870330605,5.820039011703511,2.306763635550358,1.2877050319358112,52.75210108613335,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,18.19910120538483,12.13273413692322,0.0,5.563451491696996,9.901064578912528,5.969305287951849,0.0,0.0,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,0.0,10.357988675768818,30.33183534230805,0.0,37.3,5.969305287951849,4.794537184071822,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,0.0,5.106527394840706,0.0,0.0,10.200925925925926,8.384814814814815,0.3310185185185188,-0.8790740740740739,8.295648148148148,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.3848,33.4013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0,,,42.5,34.0,,,,35.0,,11.0,16.0,,16.0,,14.0,,,,,48.0,8.537592592592592,0.1397222222222223,8.537592592592592,0.1397222222222223,0.5723436119287516,108.13999999999997,100.07599999999998,108.057514876,42.0,0.06813693972174781,-0.3916804684282009,0.3916804684282009,0.06813693972174781,1.125,1.75,2.125,16.250243496756667,10.226480034689379,1.8063014821023533,-1.887328946978376,1.9491003361878636,-1.7726836754112514,5.124430982766703,0.28160926643985446,2.8320858350070903,145.73281445033504,5.819990956308912,4.541071722634635,4.541071722634635,3.931851652578137,2.580464759133071,2.580464759133071,1.6437124426619083,1.6437124426619083,1.0253988479125442,1.0253988479125442,0.5834198265146368,0.5834198265146368,-0.8200000000000001,91.36757727918736,5.319275766016713,2.4782287289052554,1.073981896801325,48.59057898608958,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,5.563451491696996,0.0,6.606881964512918,5.106527394840706,0.0,0.0,0.0,0.0,6.606881964512918,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,5.106527394840706,6.606881964512918,0.0,5.563451491696996,30.33183534230805,0.0,20.23,0.0,0.0,6.606881964512918,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,5.106527394840706,0.0,0.0,0.0,8.537592592592592,0.9652777777777779,0.0,9.524074074074075,0.0,0.1397222222222223,0.0,0.14285714285714285,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1788999999999998,32.364799999999995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,1,,,33.5,,,,,,,,,,,,,,,,,17.0,8.537592592592592,0.1397222222222223,8.537592592592592,0.1397222222222223,0.5723436119287516,108.13999999999997,100.07599999999998,108.057514876,42.0,0.06813693972174781,-0.3916804684282009,0.3916804684282009,0.06813693972174781,1.125,1.75,2.125,16.250243496756667,10.226480034689379,1.8063014821023533,-1.887328946978376,1.9491003361878636,-1.7726836754112514,5.124430982766703,0.28160926643985446,2.8320858350070903,145.73281445033504,5.819990956308912,4.541071722634635,4.541071722634635,3.931851652578137,2.580464759133071,2.580464759133071,1.6437124426619083,1.6437124426619083,1.0253988479125442,1.0253988479125442,0.5834198265146368,0.5834198265146368,-0.8200000000000001,91.36757727918736,5.319275766016713,2.4782287289052554,1.073981896801325,48.59057898608958,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,5.563451491696996,0.0,6.606881964512918,5.106527394840706,0.0,0.0,0.0,0.0,6.606881964512918,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,5.106527394840706,6.606881964512918,0.0,5.563451491696996,30.33183534230805,0.0,20.23,0.0,0.0,6.606881964512918,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,5.106527394840706,0.0,0.0,0.0,8.537592592592592,0.9652777777777779,0.0,9.524074074074075,0.0,0.1397222222222223,0.0,0.14285714285714285,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1788999999999998,32.364799999999995,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0,,,,,,,12.0,,29.5,16.0,26.0,,40.0,19.0,13.0,27.5,,,,27.0,9.40486111111111,0.7083333333333333,9.40486111111111,0.7083333333333333,0.4443450475833798,72.107,64.04299999999999,72.057514876,30.0,0.11947978113414225,-0.30340309725779463,0.30340309725779463,0.11947978113414225,1.8,2.4,2.4,16.12871271764662,10.380675929382486,1.6636987729341335,-1.6800477671236316,1.7435851697182092,-1.641993214737829,5.483092870586735,-0.10737864157580468,2.4017152226171965,24.828921423310437,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.11785113019775793,0.11785113019775793,-0.33,11.245112497836532,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,0.0,17.07,0.0,4.794537184071822,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9854,20.971999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1,,,,,,,,,36.0,,,17.0,26.0,35.0,21.0,,,,,18.0,9.40486111111111,0.7083333333333333,9.40486111111111,0.7083333333333333,0.4443450475833798,72.107,64.04299999999999,72.057514876,30.0,0.11947978113414225,-0.30340309725779463,0.30340309725779463,0.11947978113414225,1.8,2.4,2.4,16.12871271764662,10.380675929382486,1.6636987729341335,-1.6800477671236316,1.7435851697182092,-1.641993214737829,5.483092870586735,-0.10737864157580468,2.4017152226171965,24.828921423310437,4.121320343559642,3.399812122026584,3.399812122026584,2.414213562373095,1.8510573320459265,1.8510573320459265,0.9553418012614794,0.9553418012614794,0.4065262647925708,0.4065262647925708,0.11785113019775793,0.11785113019775793,-0.33,11.245112497836532,4.67,3.67,3.67,31.99559947106314,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,19.765380445542643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,19.765380445542643,0.0,0.0,17.07,0.0,4.794537184071822,0.0,6.4208216229260096,12.706982146055566,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.614583333333333,1.9805555555555556,0.0,0.75,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.9854,20.971999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
